id,participant,classtype,subjectwise,trialwise
344,8e17314f-9aea-44fa-bbe5-fccde6101964,DemoExperiment,"{'date': '2020_01_21', 'time': '15_23_36', 'age': '39', 'gender': 'female', 'feedback': 'None', 'initial_strategy': 'I did a 50/50 because both candidates basically scored the same and not knowing anything about them that is what I did.  ', 'final_strategy': ""I look at how the people felt towards the candidates.  They were there and I wasn't so without personal experience I had to go with what they said.  "", 'instructions_duration': 863469, 'task_duration': 380167, 'engaging': '9', 'difficult': '1', 'pol_orient': '6', 'token': 'AWNCM3ARVM'}","{'rand_cond_order': [3, 2, 1], 'rand_res_stored': [[0, 1], [1, 0], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '55.90909090904', 86.93877551020408, '50.4545454545', 60, '64.09090909085', 96.73469387755102, '51.36363636359', 62.44897959183674, '68.6363636363', 99.18367346938776, '49.54545454541', 57.55102040816327, '69.54545454539', 101.63265306122449], 'random_pos_winner': 1}"
345,5ad7c4c2-23c3-4bba-882a-94e1c852161f,DemoExperiment,"{'date': '2020_01_21', 'time': '15_55_35', 'age': '28', 'gender': 'male', 'feedback': 'none', 'initial_strategy': 'Off of the initial selection test which were always each candidate won two so i was indifferent', 'final_strategy': 'I looked at the two locals opinions who went to debates.', 'instructions_duration': 276958, 'task_duration': 146076, 'engaging': '7', 'difficult': '3', 'pol_orient': '2', 'token': 'Y9RUH6LHR4'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[0, 1], [0, 1], [1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '69.54545454539', 89.38775510204081, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '49.54545454541', 82.04081632653062, '71.36363636357', 79.59183673469389, '50.4545454545', 77.14285714285714, '74.09090909084', 97.9591836734694, '50.4545454545', 64.89795918367346, '74.09090909084', 99.18367346938776], 'random_pos_winner': 1}"
346,870c7584-a835-49c0-939e-f7a01dd89053,DemoExperiment,"{'date': '2020_01_21', 'time': '14_55_54', 'age': '33', 'gender': 'female', 'feedback': 'No', 'initial_strategy': 'I remained neutral as the results were neutral', 'final_strategy': 'I considered the consensus as well as the certainty of both locals, as well as persuasion which may or may not have occurred.', 'instructions_duration': 267674, 'task_duration': 257624, 'engaging': '5', 'difficult': '1', 'pol_orient': '2', 'token': 'BVKK1U8G6H'}","{'rand_cond_order': [2, 1, 3], 'rand_res_stored': [[1, 0], [0, 1], [1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '58.63636363631', 66.12244897959184, '49.54545454541', 97.9591836734694, '26.81818181816', 62.44897959183674, '49.54545454541', 62.44897959183674, '23.1818181818', 73.46938775510205, '50.4545454545', 69.79591836734694, '16.81818181817', 82.04081632653062], 'random_pos_winner': 0}"
347,f6af1563-5123-41e0-b14f-c93207f2dd7b,DemoExperiment,"{'date': '2020_01_21', 'time': '14_56_18', 'age': '60', 'gender': 'female', 'feedback': ""I don't know if I'm part of a 'control group' or if I did not properly understand how to make this assessment. After running my own tests between the candidates, they both weighed in as comparably favorable. My interaction with the locals did not provide me with any details that would change my assessment."", 'initial_strategy': 'My initial assessments were all very 50/50 up in the air, since both candidates in each location tested as equally favorable.', 'final_strategy': ""Since I did not receive any relavant feedback from the locals - only whether the attended the same debates with same or different content, and whether or not they'd communicated with each other - I was unable to determine how to use their data to help make my decision."", 'instructions_duration': 487522, 'task_duration': 558320, 'engaging': '8', 'difficult': '8', 'pol_orient': '4', 'token': 'KTB02P9YC9'}","{'rand_cond_order': [3, 1, 2], 'rand_res_stored': [[1, 0], [0, 1], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '73.18181818175', 72.24489795918367, '50.4545454545', 60, '50.4545454545', 61.224489795918366, '50.4545454545', 60, '50.4545454545', 60, '49.54545454541', 60, '50.4545454545', 60], 'random_pos_winner': 0}"
348,78b91675-1a8d-437c-88f9-dbb365843767,DemoExperiment,"{'date': '2020_01_21', 'time': '18_44_55', 'age': '24', 'gender': 'male', 'feedback': 'No comments, everything worked well and there were no issues.', 'initial_strategy': 'For the initial recommendation, I paid attention to the amount of wins that each had. If the amount was equal, my initial recommendation did not favor either candidate.', 'final_strategy': 'I looked to how those who attended the candidates speeches scored each candidate. If both candidates showed a preference for one or if one showed a large preference and the other a small preference, then I allowed that information to influence my decision.', 'instructions_duration': 463682, 'task_duration': 347101, 'engaging': '8', 'difficult': '3', 'pol_orient': '2', 'token': '3PHNFB35XI'}","{'rand_cond_order': [2, 1, 3], 'rand_res_stored': [[1, 0], [0, 1], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '59.5454545454', 78.36734693877551, '50.4545454545', 84.48979591836735, '73.18181818175', 102.85714285714286, '50.4545454545', 60, '64.09090909085', 84.48979591836735, '50.4545454545', 47.755102040816325, '59.5454545454', 66.12244897959184], 'random_pos_winner': 1}"
349,d6e9113c-ad0f-4512-9a9f-321edbac8cb4,DemoExperiment,"{'date': '2020_01_21', 'time': '17_47_54', 'age': '25', 'gender': 'male', 'feedback': 'all good thought it was very interesting.', 'initial_strategy': 'I picked the one that I thought was best.', 'final_strategy': 'I went with what the other people thought following their ideas.', 'instructions_duration': 221215, 'task_duration': 172450, 'engaging': '9', 'difficult': '5', 'pol_orient': '5', 'token': 'HMU1T887FH'}","{'rand_cond_order': [3, 2, 1], 'rand_res_stored': [[0, 1], [1, 0], [1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '67.72727272721', 24.48979591836735, '55.90909090904', 11.020408163265307, '78.63636363629', 79.59183673469389, '40.45454545451', 28.16326530612245, '54.09090909086', 58.775510204081634, '36.81818181815', 11.020408163265307, '75.90909090902', 89.38775510204081], 'random_pos_winner': 1}"
350,1a59eb5a-7aba-4ca9-b812-3efcdc898b06,DemoExperiment,"{'date': '2020_01_21', 'time': '16_43_09', 'age': '38', 'gender': 'male', 'feedback': 'I liked the visuals- easy to understand', 'initial_strategy': 'I was uncertain and favor one just slightly over the other based on the tests.', 'final_strategy': 'I relied on feedback from the 2 others. I was swayed by their grades and certainty. ', 'instructions_duration': 227178, 'task_duration': 297622, 'engaging': '10', 'difficult': '0', 'pol_orient': '3', 'token': 'GB8RZ79UKJ'}","{'rand_cond_order': [3, 1, 2], 'rand_res_stored': [[1, 0], [1, 0], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 78.36734693877551, '44.99999999996', 17.142857142857142, '68.6363636363', 66.12244897959184, '44.99999999996', 17.142857142857142, '68.6363636363', 72.24489795918367, '44.99999999996', 17.142857142857142, '73.18181818175', 90.61224489795919], 'random_pos_winner': 1}"
351,3695e3fb-6ab4-4e6c-9f71-5c044bc12658,DemoExperiment,"{'date': '2020_01_21', 'time': '17_47_02', 'age': '33', 'gender': 'male', 'feedback': 'none.', 'initial_strategy': 'Based it off who won the most on the tests.', 'final_strategy': 'I averaged out the 2 people i interviewed. ', 'instructions_duration': 562660, 'task_duration': 278581, 'engaging': '4', 'difficult': '7', 'pol_orient': '4', 'token': 'J0ALLF17D6'}","{'rand_cond_order': [3, 1, 2], 'rand_res_stored': [[1, 0], [0, 1], [1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '59.5454545454', 84.48979591836735, '54.09090909086', 12.244897959183675, '27.72727272725', 75.91836734693878, '50.4545454545', 44.08163265306123, '34.09090909088', 77.14285714285714, '48.63636363632', 17.142857142857142, '28.63636363634', 68.57142857142857], 'random_pos_winner': 0}"
,,,,
,,,,
,,,,
353,4ca2dc29-ffda-4758-b003-2adfa7f64a2c,DemoExperiment,"{'date': '2020_01_22', 'time': '11_29_15', 'age': '46', 'gender': 'male', 'feedback': 'No comments.', 'initial_strategy': 'Both candidates were equally qualified, so the initial recommendation was always equal.', 'final_strategy': 'The final recommendation was based on the opinions of the two individuals interviewed.', 'instructions_duration': 675552, 'task_duration': 366126, 'engaging': '5', 'difficult': '5', 'pol_orient': '1', 'token': 'EY4Y8JNMBL'}","{'rand_cond_order': [1, 2, 3], 'rand_res_stored': [[0, 1], [0, 1], [1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '73.18181818175', 72.24489795918367, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '49.54545454541', 11.020408163265307, '68.6363636363', 47.755102040816325, '50.4545454545', 35.51020408163265, '59.5454545454', 47.755102040816325, '50.4545454545', 35.51020408163265, '68.6363636363', 60], 'random_pos_winner': 1}"
354,058d3c4e-ff94-4b28-a2cf-9f806972afac,DemoExperiment,"{'date': '2020_01_22', 'time': '17_31_31', 'age': '43', 'gender': 'male', 'feedback': 'interesting', 'initial_strategy': 'test results and always the candidate on the right scored better on the first test', 'final_strategy': 'i saw the beliefs of the two voters', 'instructions_duration': 914795, 'task_duration': 297464, 'engaging': '10', 'difficult': '5', 'pol_orient': '3', 'token': 'P1Y3L4SMVV'}","{'rand_cond_order': [2, 1, 3], 'rand_res_stored': [[1, 0], [1, 0], [1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 42.85714285714286, '50.4545454545', 60, '52.27272727268', 61.224489795918366, '48.63636363632', 63.673469387755105, '53.18181818177', 68.57142857142857, '52.27272727268', 62.44897959183674, '60.45454545449', 82.04081632653062], 'random_pos_winner': 1}"
355,e9bff596-209f-49be-a680-24afb18bea23,DemoExperiment,"{'date': '2020_01_22', 'time': '11_59_56', 'age': '28', 'gender': 'male', 'feedback': 'N/A', 'initial_strategy': '    In this study about some fun games and that game described two characters and ask opinion about that characters and than ask some another question about that characters.', 'final_strategy': '    In this study strategy is some what difficult to understand what that researcher saying and than playing automatic quiz.', 'instructions_duration': 260459, 'task_duration': 485507, 'engaging': '5', 'difficult': '1', 'pol_orient': '4', 'token': '8E4R70K018'}","{'rand_cond_order': [3, 2, 1], 'rand_res_stored': [[1, 0], [1, 0], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '71.36363636357', 23.26530612244898, '59.5454545454', 20.816326530612244, '60.45454545449', 13.46938775510204, '71.36363636357', 11.020408163265307, '59.5454545454', 25.714285714285715, '61.36363636358', 11.020408163265307, '54.99999999995', 14.693877551020408], 'random_pos_winner': 0}"
356,20274f8f-eaca-4e68-9df4-2b7e288d58bf,DemoExperiment,"{'date': '2020_01_22', 'time': '12_06_43', 'age': '28', 'gender': 'female', 'feedback': 'no', 'initial_strategy': 'Whoever passed the test first was the person i thought was better', 'final_strategy': 'I tried to use the chart with the arrows to really help but many of these candidates were equally qualified. ', 'instructions_duration': 569982, 'task_duration': 242510, 'engaging': '9', 'difficult': '10', 'pol_orient': '3', 'token': '753VU5VPMB'}","{'rand_cond_order': [3, 2, 1], 'rand_res_stored': [[1, 0], [1, 0], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '59.5454545454', 85.71428571428572, '40.45454545451', 35.51020408163265, '40.45454545451', 33.06122448979592, '58.63636363631', 62.44897959183674, '54.99999999995', 83.26530612244898, '49.54545454541', 45.30612244897959, '52.27272727268', 52.6530612244898], 'random_pos_winner': 1}"
357,ec1c3215-d8db-48ef-b73f-e3343fdd1346,DemoExperiment,"{'date': '2020_01_22', 'time': '12_11_10', 'age': '33', 'gender': 'female', 'feedback': 'Thank you', 'initial_strategy': 'Based on there test results. ', 'final_strategy': ""Based on test results, the key person's choice  and My judgement based on the graphs. "", 'instructions_duration': 714803, 'task_duration': 1311517, 'engaging': '5', 'difficult': '6', 'pol_orient': '4', 'token': 'G1IW0Y643N'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[1, 0], [1, 0], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '76.81818181811', 67.34693877551021, '68.6363636363', 66.12244897959184, '65.90909090903', 69.79591836734694, '52.27272727268', 64.89795918367346, '63.18181818176', 78.36734693877551, '50.4545454545', 61.224489795918366, '62.27272727267', 84.48979591836735], 'random_pos_winner': 1}"
359,fcd84452-9f07-445b-a585-a9f96a2b4e31,DemoExperiment,"{'date': '2020_01_22', 'time': '12_55_41', 'age': '32', 'gender': 'male', 'feedback': 'No.', 'initial_strategy': 'I looked at who performed better on tests', 'final_strategy': ' I read the interviews, trying to note if one person influence the other and went from there.', 'instructions_duration': 823645, 'task_duration': 739675, 'engaging': '9', 'difficult': '5', 'pol_orient': '4', 'token': 'HODZTQYIF6'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[0, 1], [1, 0], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '65.90909090903', 78.36734693877551, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '50.4545454545', 84.48979591836735, '69.54545454539', 84.48979591836735, '50.4545454545', 83.26530612244898, '55.90909090904', 91.83673469387756, '46.81818181814', 56.3265306122449, '73.18181818175', 99.18367346938776], 'random_pos_winner': 1}"
360,39e9841b-e738-4bc9-83eb-147a507863f1,DemoExperiment,"{'date': '2020_01_22', 'time': '13_37_02', 'age': '58', 'gender': 'male', 'feedback': 'no', 'initial_strategy': 'My picks were all to the right.', 'final_strategy': 'I looked at the local citizens preferences.', 'instructions_duration': 819952, 'task_duration': 580762, 'engaging': '5', 'difficult': '3', 'pol_orient': '6', 'token': 'ZUQHLGS2VY'}","{'rand_cond_order': [2, 3, 1], 'rand_res_stored': [[1, 0], [0, 1], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '80.45454545447', 100.40816326530613, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '60.45454545449', 120, '38.63636363633', 60, '57.72727272722', 12.244897959183675, '47.72727272723', 79.59183673469389, '27.72727272725', 14.693877551020408, '22.27272727271', 104.08163265306122], 'random_pos_winner': 0}"
361,4f9b43fe-91c0-43e8-8bda-2fd6fe38487c,DemoExperiment,"{'date': '2020_01_22', 'time': '13_55_20', 'age': '40', 'gender': 'female', 'feedback': 'The instructions were a little confusing.', 'initial_strategy': 'I based it on the two people who went to the meetings', 'final_strategy': 'No specific  strategy. I had hoped to hear more about the two running for office to make a better decison.', 'instructions_duration': 545656, 'task_duration': 336821, 'engaging': '7', 'difficult': '8', 'pol_orient': '4', 'token': 'FHJIKYQ8Y9'}","{'rand_cond_order': [3, 1, 2], 'rand_res_stored': [[1, 0], [0, 1], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '81.36363636356', 105.3061224489796, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '51.36363636359', 60, '52.27272727268', 61.224489795918366, '52.27272727268', 60, '64.99999999994', 74.6938775510204, '47.72727272723', 60, '40.45454545451', 60], 'random_pos_winner': 1}"
