id,participant,classtype,subjectwise,trialwise
405,05ba00e5-3bdb-4980-89d3-77a4400e63f6,DemoExperiment,"{'date': '2020_01_26', 'time': '14_33_56', 'age': '56', 'gender': 'female', 'feedback': 'none', 'initial_strategy': 'No I did not went with my gut.', 'final_strategy': 'By my gut and the 3 voters', 'instructions_duration': 713946, 'task_duration': 506780, 'engaging': '10', 'difficult': '0', 'pol_orient': '3', 'token': 'KVU1BKHO12'}","{'rand_cond_order': [1, 2, 3], 'rand_res_stored': [[1, 0], [1, 0], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '77.7272727272', 108.9795918367347, '68.6363636363', 90.61224489795919, '40.45454545451', 90.61224489795919, '59.5454545454', 78.36734693877551, '22.27272727271', 96.73469387755102, '54.99999999995', 72.24489795918367, '44.99999999996', 90.61224489795919], 'random_pos_winner': 0}"
406,bb1fe34b-858f-437a-82f6-34825c6da108,DemoExperiment,"{'date': '2020_01_26', 'time': '15_34_53', 'age': '38', 'gender': 'male', 'feedback': 'no', 'initial_strategy': 'I went with my gut.', 'final_strategy': 'I considered what the interviewed people had to say.', 'instructions_duration': 266815, 'task_duration': 95946, 'engaging': '2', 'difficult': '5', 'pol_orient': '4', 'token': 'SQZU7KXIZN'}","{'rand_cond_order': [3, 2, 1], 'rand_res_stored': [[1, 0], [1, 0], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '64.09090909085', 11.020408163265307, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '59.5454545454', 55.10204081632653, '58.63636363631', 52.6530612244898, '52.27272727268', 58.775510204081634, '53.18181818177', 51.42857142857143, '54.09090909086', 50.204081632653065, '45.90909090905', 71.0204081632653], 'random_pos_winner': 1}"
407,a296cf87-b33f-480e-8117-abbea1ec67e4,DemoExperiment,"{'date': '2020_01_26', 'time': '15_36_01', 'age': '38', 'gender': 'male', 'feedback': 'None', 'initial_strategy': 'I could not decide between them in my initial recommendation as they all seemed equally suitable based on the given information.', 'final_strategy': 'I relied on the interviews of the people attending the townhall meetings to arrive at my final recommendation.', 'instructions_duration': 371343, 'task_duration': 496281, 'engaging': '10', 'difficult': '7', 'pol_orient': '2', 'token': '5FMXFGMHQA'}","{'rand_cond_order': [3, 2, 1], 'rand_res_stored': [[1, 0], [1, 0], [1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '80.45454545447', 97.9591836734694, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '50.4545454545', 60, '24.09090909089', 82.04081632653062, '50.4545454545', 60, '34.09090909088', 46.53061224489796, '50.4545454545', 60, '21.36363636362', 97.9591836734694], 'random_pos_winner': 0}"
408,68c6f14d-3c37-441b-bc12-dbc766182a85,DemoExperiment,"{'date': '2020_01_26', 'time': '15_39_59', 'age': '25', 'gender': 'male', 'feedback': 'interesting HIT', 'initial_strategy': 'It was tough, but I I went with the one who won the first selection test', 'final_strategy': ""I look at the voter's choice and it helps me choose who I should vote"", 'instructions_duration': 760990, 'task_duration': 295550, 'engaging': '9', 'difficult': '2', 'pol_orient': '4', 'token': 'R5BJQBVNYP'}","{'rand_cond_order': [3, 1, 2], 'rand_res_stored': [[1, 0], [0, 1], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '64.09090909085', 88.16326530612245, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.09090909085', 41.63265306122449, '36.81818181815', 93.06122448979592, '68.6363636363', 40.40816326530612, '43.18181818178', 86.93877551020408, '36.81818181815', 78.36734693877551, '33.18181818179', 106.53061224489797], 'random_pos_winner': 0}"
409,c0356970-dab9-49ca-9f5a-bb88a397343a,DemoExperiment,"{'date': '2020_01_26', 'time': '12_40_40', 'age': '65', 'gender': 'female', 'feedback': 'It was kind of fun.  :)', 'initial_strategy': 'Initially I tried to see how they did in the selection tests.  ', 'final_strategy': 'I looked to see how the 3 people rated them, and in the last one I trusted Liz because she spoke to the others.  (I think)', 'instructions_duration': 1511050, 'task_duration': 539174, 'engaging': '10', 'difficult': '4', 'pol_orient': '7', 'token': 'HK01XEEOWT'}","{'rand_cond_order': [2, 1, 3], 'rand_res_stored': [[0, 1], [1, 0], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '66.81818181812', 89.38775510204081, '53.18181818177', 8.571428571428571, '72.27272727266', 95.51020408163265, '73.18181818175', 17.142857142857142, '60.45454545449', 50.204081632653065, '57.72727272722', 73.46938775510205, '59.5454545454', 84.48979591836735], 'random_pos_winner': 1}"
410,11021020-1b15-409c-998d-2e9e9c7c2647,DemoExperiment,"{'date': '2020_01_26', 'time': '15_41_02', 'age': '43', 'gender': 'female', 'feedback': 'no', 'initial_strategy': 'I took a guess, honestly. I kept my ""certainty"" pretty low because I didn\'t feel I had enough information to make a solid choice.', 'final_strategy': 'I tended to go with the majority opinion of the three people who attended the debates. It seemed like, in all scenarios, two of the people felt strongly about one candidate while the other person was uncommitted.', 'instructions_duration': 549416, 'task_duration': 327031, 'engaging': '5', 'difficult': '5', 'pol_orient': '1', 'token': '9MB3Z5GZAA'}","{'rand_cond_order': [2, 3, 1], 'rand_res_stored': [[1, 0], [0, 1], [1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '64.09090909085', 36.734693877551024, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '51.36363636359', 7.346938775510204, '69.54545454539', 78.36734693877551, '52.27272727268', 13.46938775510204, '62.27272727267', 60, '51.36363636359', 20.816326530612244, '70.45454545448', 53.87755102040816], 'random_pos_winner': 1}"
411,b797ab8e-fb94-489d-a602-7c5447a040a6,DemoExperiment,"{'date': '2020_01_26', 'time': '15_45_38', 'age': '69', 'gender': 'male', 'feedback': 'Good survey, but a lot of instructions', 'initial_strategy': 'Who won the most of the initial contests', 'final_strategy': 'What the other people thought and whether they talked to each other or not. ', 'instructions_duration': 594053, 'task_duration': 355173, 'engaging': '8', 'difficult': '6', 'pol_orient': '7', 'token': '94SJDDQ1C8'}","{'rand_cond_order': [2, 1, 3], 'rand_res_stored': [[0, 1], [0, 1], [1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '64.99999999994', 72.24489795918367, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '58.63636363631', 63.673469387755105, '33.18181818179', 80.81632653061224, '63.18181818176', 71.0204081632653, '30.45454545452', 50.204081632653065, '26.81818181816', 71.0204081632653, '33.18181818179', 78.36734693877551], 'random_pos_winner': 0}"
412,03373d1e-a018-4d89-9e3c-e8bfac8976c4,DemoExperiment,"{'date': '2020_01_26', 'time': '12_49_01', 'age': '57', 'gender': 'male', 'feedback': 'it is fun survey to do', 'initial_strategy': 'by carefully', 'final_strategy': 'candidate 2 is the final recommedation', 'instructions_duration': 1254286, 'task_duration': 195594, 'engaging': '9', 'difficult': '4', 'pol_orient': '6', 'token': 'BK3K6WQK42'}","{'rand_cond_order': [3, 1, 2], 'rand_res_stored': [[1, 0], [1, 0], [1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '67.72727272721', 34.285714285714285, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '63.18181818176', 82.04081632653062, '65.90909090903', 41.63265306122449, '61.36363636358', 68.57142857142857, '63.18181818176', 46.53061224489796, '42.27272727269', 60, '62.27272727267', 40.40816326530612], 'random_pos_winner': 0}"
413,2452966d-5c08-42d2-aee6-9280f2e9521d,DemoExperiment,"{'date': '2020_01_26', 'time': '15_51_15', 'age': '52', 'gender': 'female', 'feedback': 'It was extremely obtuse and confusing, very frustrating.', 'initial_strategy': 'I did not because I did not have enough information.  It was a level playing field.', 'final_strategy': 'I tried to take an average of what was reported by the likely voters and how much information they did or did not share between themselves.', 'instructions_duration': 940241, 'task_duration': 483179, 'engaging': '3', 'difficult': '9', 'pol_orient': '1', 'token': 'SFHFFVB9T9'}","{'rand_cond_order': [3, 2, 1], 'rand_res_stored': [[1, 0], [0, 1], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '58.63636363631', 86.93877551020408, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '50.4545454545', 12.244897959183675, '34.09090909088', 95.51020408163265, '49.54545454541', 7.346938775510204, '29.54545454543', 74.6938775510204, '44.99999999996', 15.918367346938776, '34.99999999997', 94.28571428571429], 'random_pos_winner': 0}"
414,c7217752-49f7-422e-9caa-e2c24ce99417,DemoExperiment,"{'date': '2020_01_26', 'time': '12_51_19', 'age': '40', 'gender': 'male', 'feedback': 'none', 'initial_strategy': 'no specific initial strategy.  since both candidates did well on both tests, they were equally likely to be picked as candidates, so my initial recommendation was for both candidates equally.', 'final_strategy': 'i used the weight of the the three voters to evaluate my judgement of the candidates.  in all three cities, all three voters had one candidate in mind (even though their certainty varied a little bit).  ', 'instructions_duration': 689629, 'task_duration': 649212, 'engaging': '10', 'difficult': '7', 'pol_orient': '4', 'token': '2R99FSH5IX'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[0, 1], [0, 1], [1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '85.90909090901', 115.10204081632654, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 62.44897959183674, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '50.4545454545', 107.75510204081633, '22.27272727271', 95.51020408163265, '50.4545454545', 105.3061224489796, '39.54545454542', 72.24489795918367, '49.54545454541', 112.6530612244898, '19.54545454544', 96.73469387755102], 'random_pos_winner': 0}"
415,eefc28b5-ef07-4f4a-9d01-381ebd00d2b5,DemoExperiment,"{'date': '2020_01_26', 'time': '14_54_26', 'age': '29', 'gender': 'male', 'feedback': 'I thought the experiment was quite interesting, but the initial recommendations were very difficult to make.', 'initial_strategy': 'Since each candidate had similar performance on each round of tests I always chose indifference with low certainty.', 'final_strategy': 'I tried to average the opinions of each person interviewed.', 'instructions_duration': 262434, 'task_duration': 241424, 'engaging': '8', 'difficult': '3', 'pol_orient': '1', 'token': 'JEP5P27GVS'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[1, 0], [0, 1], [1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '62.27272727267', 61.224489795918366, '50.4545454545', 29.387755102040817, '63.18181818176', 72.24489795918367, '50.4545454545', 7.346938775510204, '61.36363636358', 71.0204081632653, '50.4545454545', 6.122448979591837, '61.36363636358', 52.6530612244898], 'random_pos_winner': 1}"
416,86177d2c-e8b6-4d5e-8a99-71baed174e66,DemoExperiment,"{'date': '2020_01_26', 'time': '15_59_13', 'age': '45', 'gender': 'male', 'feedback': 'No.', 'initial_strategy': 'The local interviewees swayed my opinion the most as the pool of people voting for the specific candidate is small.', 'final_strategy': 'I followed the wishes of the interviewees.', 'instructions_duration': 375889, 'task_duration': 218908, 'engaging': '10', 'difficult': '0', 'pol_orient': '4', 'token': '3G05K148IP'}","{'rand_cond_order': [3, 1, 2], 'rand_res_stored': [[0, 1], [1, 0], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '73.18181818175', 108.9795918367347, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '51.36363636359', 120, '24.09090909089', 120, '51.36363636359', 108.9795918367347, '17.72727272726', 115.10204081632654, '48.63636363632', 90.61224489795919, '13.18181818181', 108.9795918367347], 'random_pos_winner': 0}"
417,80f68f08-8509-44bb-b088-6028d6f9579f,DemoExperiment,"{'date': '2020_01_26', 'time': '16_54_34', 'age': '43', 'gender': 'male', 'feedback': 'NO', 'initial_strategy': ""I used the local's recommendation"", 'final_strategy': 'Not really', 'instructions_duration': 576589, 'task_duration': 261013, 'engaging': '10', 'difficult': '5', 'pol_orient': '5', 'token': 'ZQ3ZMHOWSB'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[0, 1], [1, 0], [1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '57.72727272722', 83.26530612244898, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '60.45454545449', 64.89795918367346, '59.5454545454', 1.2244897959183674, '68.6363636363', 15.918367346938776, '32.2727272727', 23.26530612244898, '42.27272727269', 62.44897959183674, '66.81818181812', 77.14285714285714], 'random_pos_winner': 0}"
418,a22ae14f-138c-40ee-9d23-c851780c2b81,DemoExperiment,"{'date': '2020_01_26', 'time': '15_10_07', 'age': '48', 'gender': 'female', 'feedback': 'i think this study looks familiar. i noticed the note on the HIT stated that the study would kick me out if i had taken it before so I am assuming i am good. I did try to contact prior to submitting the HIT for verification. I hope to hear back before i submit. If i do not, i hope that i do not get rejected. I know that i have not taken this exact study before but i think one similar but i am not sure (I may have returned it). It is almost impossible for me (or any worker) to sift through past HITs for a specific one as there is no search function.', 'initial_strategy': 'i was in the middle when i was doing the initial one because i needed more information', 'final_strategy': 'i based it on what the others had said and since they all agreed with one another, that helped me to make a better decision', 'instructions_duration': 705314, 'task_duration': 374415, 'engaging': '10', 'difficult': '1', 'pol_orient': '7', 'token': 'VAXV85ONY6'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[0, 1], [1, 0], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '74.99999999993', 90.61224489795919, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '52.27272727268', 48.9795918367347, '79.54545454538', 96.73469387755102, '52.27272727268', 44.08163265306123, '80.45454545447', 101.63265306122449, '52.27272727268', 47.755102040816325, '67.72727272721', 82.04081632653062], 'random_pos_winner': 1}"
419,d61d2b1f-6c3e-4a89-b464-e1d6ac9129cc,DemoExperiment,"{'date': '2020_01_26', 'time': '16_15_38', 'age': '25', 'gender': 'male', 'feedback': 'No', 'initial_strategy': 'In each situation the candidates performed equally well on the selection tests so I had no idea who to prefer as they seemed essentially equal based on the information given so I rated my preference as neutral with low confidence.', 'final_strategy': 'I tried to consider the rough average of the ratings provided by the three voters in each scenario and also tried to take into consideration whether the people were at different meetings or not because if they received different information then it seemed harder to put a stronger belief into the candidate.', 'instructions_duration': 201640, 'task_duration': 476227, 'engaging': '2', 'difficult': '3', 'pol_orient': '1', 'token': 'KS9S1O8PFF'}","{'rand_cond_order': [3, 2, 1], 'rand_res_stored': [[1, 0], [0, 1], [1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 90.61224489795919, '50.4545454545', 23.26530612244898, '26.81818181816', 96.73469387755102, '49.54545454541', 11.020408163265307, '22.27272727271', 96.73469387755102, '50.4545454545', 11.020408163265307, '31.36363636361', 96.73469387755102], 'random_pos_winner': 0}"
420,e0619155-42e5-4acf-bbbd-8bcddd58c548,DemoExperiment,"{'date': '2020_01_26', 'time': '15_23_22', 'age': '51', 'gender': 'female', 'feedback': 'It was fine. ', 'initial_strategy': 'I went with the initial tests and based my decisions on those results. ', 'final_strategy': 'I looked at the way that the people who went to the town hall meetings rated the candidate and used that as a guideline for myself.  ', 'instructions_duration': 873497, 'task_duration': 421439, 'engaging': '10', 'difficult': '4', 'pol_orient': '2', 'token': 'W16MGD2A6U'}","{'rand_cond_order': [3, 2, 1], 'rand_res_stored': [[0, 1], [0, 1], [1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '79.54545454538', 85.71428571428572, '50.4545454545', 120, '29.54545454543', 46.53061224489796, '49.54545454541', 117.55102040816327, '29.54545454543', 84.48979591836735, '51.36363636359', 85.71428571428572, '34.09090909088', 71.0204081632653], 'random_pos_winner': 0}"
421,9e76846a-bd20-4c27-8e6e-86d9a76bff31,DemoExperiment,"{'date': '2020_01_26', 'time': '22_33_56', 'age': '30', 'gender': 'female', 'feedback': 'None ', 'initial_strategy': 'Based on their scores in the selection test and based on intuition ', 'final_strategy': 'Based on recommendations by the three locals', 'instructions_duration': 767976, 'task_duration': 338110, 'engaging': '10', 'difficult': '3', 'pol_orient': '2', 'token': 'VZT8T7XKXS'}","{'rand_cond_order': [3, 2, 1], 'rand_res_stored': [[1, 0], [1, 0], [0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '76.81818181811', 69.79591836734694, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '50.4545454545', 60, '38.63636363633', 29.387755102040817, '58.63636363631', 67.34693877551021, '63.18181818176', 64.89795918367346, '65.90909090903', 72.24489795918367, '32.2727272727', 50.204081632653065], 'random_pos_winner': 0}"
