id,participant,classtype,subjectwise,trialwise
108,21e34522-6421-4a96-b3b1-09ff4793e289,DemoExperiment,"{'date': '2019_12_18', 'time': '19_40_34', 'age': '37', 'gender': 'male', 'feedback': 'n/a', 'initial_strategy': 'It was pretty straightforward. I preferred the candidate that did better on the tests.', 'final_strategy': 'I tried to adjust my preferences based on the results of the interviews.', 'instructions_duration': 226156, 'task_duration': 257177, 'engaging': '4', 'difficult': '6', 'pol_orient': '1', 'token': 'YXC2HYIRAI'}","{'rand_cond_order': [1, 2, 3], 'rand_res_stored': [[0, 0, 0], [1, 0, 0], [1, 1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '67.72727272721', 20.816326530612244, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '43.18181818178', 36.734693877551024, '47.72727272723', 24.48979591836735, '46.81818181814', 7.346938775510204, '49.54545454541', 25.714285714285715, '58.63636363631', 15.918367346938776, '55.90909090904', 33.06122448979592], 'rand_pos_candidate': [0, 1]}"
109,2e72de5c-9247-4fe3-9b64-4d5be50161f6,DemoExperiment,"{'date': '2019_12_18', 'time': '18_52_43', 'age': '53', 'gender': 'male', 'feedback': 'It was quite interesting and the movable graphs were useful', 'initial_strategy': 'i thought about a 20 point advantage for each test they won', 'final_strategy': 'I still left my base recommendation in place, but I weighted theviews of the two voters higer, because they will be the ones going to the polls', 'instructions_duration': 261546, 'task_duration': 346960, 'engaging': '8', 'difficult': '5', 'pol_orient': '5', 'token': '7PXTWBV1T7'}","{'rand_cond_order': [2, 3, 1], 'rand_res_stored': [[1, 0, 0], [0, 1, 1], [0, 0, 0]], 'responses': ['64.99999999994', 11.020408163265307, '64.99999999994', 29.387755102040817, '38.63636363633', 22.040816326530614, '46.81818181814', 13.46938775510204, '64.99999999994', 28.16326530612245, '67.72727272721', 52.6530612244898, '27.72727272725', 36.734693877551024, '31.36363636361', 55.10204081632653], 'rand_pos_candidate': [0, 1]}"
110,50bd93c9-5119-4e5b-a719-3e0cd4c9624e,DemoExperiment,"{'date': '2019_12_18', 'time': '20_16_33', 'age': '29', 'gender': 'male', 'feedback': 'No', 'initial_strategy': 'I just favored who ever won more tests depending on how many tests they won', 'final_strategy': 'I took the initial numbers then factored in the public opinions', 'instructions_duration': 257258, 'task_duration': 276632, 'engaging': '8', 'difficult': '0', 'pol_orient': '1', 'token': 'FIBB5YH87A'}","{'rand_cond_order': [1, 2, 3], 'rand_res_stored': [[1, 1, 1], [0, 1, 1], [0, 0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '73.18181818175', 48.9795918367347, '22.27272727271', 17.142857142857142, '29.54545454543', 35.51020408163265, '40.45454545451', 11.020408163265307, '44.99999999996', 47.755102040816325, '62.27272727267', 11.020408163265307, '68.6363636363', 47.755102040816325], 'rand_pos_candidate': [1, 0]}"
111,6c684dc9-0646-4f2f-90c2-0969d0838269,DemoExperiment,"{'date': '2019_12_18', 'time': '18_56_29', 'age': '49', 'gender': 'female', 'feedback': 'No comments', 'initial_strategy': 'Looked at who tested better.', 'final_strategy': 'I took into account the voters views as well as the tests.', 'instructions_duration': 412288, 'task_duration': 293013, 'engaging': '10', 'difficult': '5', 'pol_orient': '5', 'token': 'MNS8PCCZEG'}","{'rand_cond_order': [1, 2, 3], 'rand_res_stored': [[1, 1, 1], [0, 1, 1], [0, 1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '59.5454545454', 17.142857142857142, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '5.90909090909', 118.77551020408164, '6.81818181818', 108.9795918367347, '35.90909090906', 36.734693877551024, '42.27272727269', 25.714285714285715, '66.81818181812', 26.93877551020408, '67.72727272721', 35.51020408163265], 'rand_pos_candidate': [1, 0]}"
112,247c6a54-b8be-4452-bf58-97ec0783737b,DemoExperiment,"{'date': '2019_12_18', 'time': '21_01_54', 'age': '55', 'gender': 'female', 'feedback': 'It was challenging.', 'initial_strategy': 'I based my initial recommendation on the 3 results received.', 'final_strategy': 'I took into consideration the input from the voters, including their confidence ratings.', 'instructions_duration': 348688, 'task_duration': 347889, 'engaging': '8', 'difficult': '9', 'pol_orient': '3', 'token': '6TTEP8X2NA'}","{'rand_cond_order': [1, 2, 3], 'rand_res_stored': [[0, 0, 0], [1, 0, 0], [1, 0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '73.18181818175', 17.142857142857142, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '22.27272727271', 47.755102040816325, '31.36363636361', 23.26530612244898, '35.90909090906', 17.142857142857142, '26.81818181816', 35.51020408163265, '40.45454545451', 17.142857142857142, '59.5454545454', 23.26530612244898], 'rand_pos_candidate': [0, 1]}"
113,e45f096b-d1be-4a67-a138-614e127249a1,DemoExperiment,"{'date': '2019_12_18', 'time': '21_39_49', 'age': '37', 'gender': 'female', 'feedback': 'none', 'initial_strategy': 'I chose the candidate that performed the best on the tests.', 'final_strategy': 'I chose the candidate that the locals seemed more in favor of and more strongly so.', 'instructions_duration': 310348, 'task_duration': 194483, 'engaging': '7', 'difficult': '5', 'pol_orient': '3', 'token': 'DO5ONBVUB8'}","{'rand_cond_order': [2, 3, 1], 'rand_res_stored': [[1, 0, 1], [0, 0, 1], [1, 1, 1]], 'responses': ['64.99999999994', 11.020408163265307, '71.36363636357', 42.85714285714286, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '36.81818181815', 22.040816326530614, '34.99999999997', 20.816326530612244, '64.99999999994', 29.387755102040817, '63.18181818176', 24.48979591836735, '26.81818181816', 63.673469387755105, '25.90909090907', 67.34693877551021], 'rand_pos_candidate': [1, 0]}"
114,284a61de-78cf-424f-b622-8228568e1e96,DemoExperiment,"{'date': '2019_12_18', 'time': '23_25_37', 'age': '39', 'gender': 'male', 'feedback': 'I think I may have messed up the first city. I intended to choose Davis over Brown, but I think I may have moved the slider in the wrong direction. ', 'initial_strategy': 'Whichever candidate had more evaluations in their favor was the one I chose. Getting three meant that the confidence level was higher than the ones that only got two.', 'final_strategy': 'I looked at how confident the two voters were in their preferences, and compared their thoughts to the evaluations. I chose the candidate with the most support.', 'instructions_duration': 320871, 'task_duration': 909717, 'engaging': '9', 'difficult': '6', 'pol_orient': '4', 'token': 'LGFLPYMUZU'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[1, 1, 1], [1, 0, 0], [1, 0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 17.142857142857142, '78.63636363629', 47.755102040816325, '82.27272727265', 55.10204081632653, '63.18181818176', 11.020408163265307, '68.6363636363', 36.734693877551024, '44.99999999996', 17.142857142857142, '46.81818181814', 24.48979591836735], 'rand_pos_candidate': [1, 0]}"
115,acfc6b1f-af83-483c-b0a3-1088a764cf76,DemoExperiment,"{'date': '2019_12_19', 'time': '07_03_31', 'age': '36', 'gender': 'male', 'feedback': 'easy', 'initial_strategy': 'better testing', 'final_strategy': 'adjust initial number to new information', 'instructions_duration': 297532, 'task_duration': 179926, 'engaging': '6', 'difficult': '5', 'pol_orient': '7', 'token': 'CKGRJSDJ2Z'}","{'rand_cond_order': [2, 3, 1], 'rand_res_stored': [[0, 1, 0], [1, 1, 0], [0, 0, 0]], 'responses': ['64.99999999994', 11.020408163265307, '56.81818181813', 22.040816326530614, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '39.54545454542', 39.183673469387756, '42.27272727269', 28.16326530612245, '57.72727272722', 19.591836734693878, '56.81818181813', 28.16326530612245, '25.90909090907', 42.85714285714286, '34.09090909088', 44.08163265306123], 'rand_pos_candidate': [0, 1]}"
116,b03d790d-cc1d-40fe-9559-74cecb23de7c,DemoExperiment,"{'date': '2019_12_19', 'time': '09_05_34', 'age': '33', 'gender': 'male', 'feedback': 'Nope seemd easy enough', 'initial_strategy': 'Who performed better the most ', 'final_strategy': 'Who performed bettter and confidence ratings', 'instructions_duration': 362070, 'task_duration': 176669, 'engaging': '5', 'difficult': '2', 'pol_orient': '1', 'token': '43OD4XPM29'}","{'rand_cond_order': [2, 1, 3], 'rand_res_stored': [[1, 1, 0], [1, 1, 1], [0, 0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '66.81818181812', 35.51020408163265, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '41.3636363636', 13.46938775510204, '34.99999999997', 37.95918367346939, '29.54545454543', 44.08163265306123, '26.81818181816', 45.30612244897959, '63.18181818176', 11.020408163265307, '67.72727272721', 31.836734693877553], 'rand_pos_candidate': [1, 0]}"
117,fb37c7dd-fa35-4eda-99b0-451a47f06e1b,DemoExperiment,"{'date': '2019_12_19', 'time': '08_05_57', 'age': '52', 'gender': 'male', 'feedback': 'no', 'initial_strategy': 'I went with my initial assessment mostly', 'final_strategy': 'I stayed close to my initial assessment', 'instructions_duration': 1464678, 'task_duration': 445615, 'engaging': '5', 'difficult': '5', 'pol_orient': '4', 'token': 'A5BPIK6I7Q'}","{'rand_cond_order': [1, 2, 3], 'rand_res_stored': [[1, 1, 1], [1, 1, 0], [0, 1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '73.18181818175', 37.95918367346939, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '24.99999999998', 75.91836734693878, '32.2727272727', 58.775510204081634, '35.90909090906', 28.16326530612245, '36.81818181815', 33.06122448979592, '64.09090909085', 31.836734693877553, '65.90909090903', 36.734693877551024], 'rand_pos_candidate': [1, 0]}"
118,7a885ed5-ca35-4b97-9d61-794559f3ceeb,DemoExperiment,"{'date': '2019_12_19', 'time': '09_43_08', 'age': '44', 'gender': 'male', 'feedback': 'Interesting and well-designed HIT.  It was fun.', 'initial_strategy': 'I mostly used my instincts to make a judgment based on their test results.', 'final_strategy': ""I took all information into consideration including the locals' beliefs as well as what information they were privy to."", 'instructions_duration': 347178, 'task_duration': 344928, 'engaging': '10', 'difficult': '3', 'pol_orient': '6', 'token': 'LYZ49RAX2L'}","{'rand_cond_order': [3, 2, 1], 'rand_res_stored': [[1, 0, 0], [1, 0, 1], [1, 1, 1]], 'responses': ['64.99999999994', 11.020408163265307, '70.45454545448', 26.93877551020408, '70.45454545448', 39.183673469387756, '74.09090909084', 64.89795918367346, '27.72727272725', 46.53061224489796, '40.45454545451', 37.95918367346939, '17.72727272726', 72.24489795918367, '31.36363636361', 46.53061224489796], 'rand_pos_candidate': [1, 0]}"
119,533cca64-aa6c-44e0-ac52-e949fc72fff4,DemoExperiment,"{'date': '2019_12_19', 'time': '06_55_30', 'age': '45', 'gender': 'female', 'feedback': 'I really enjoyed the experiment and thought it was interesting.', 'initial_strategy': 'For my initial recommendation, I selected the candidate who had done the best on the selection tests.', 'final_strategy': 'When the local voters were split on whom they liked, I kept the same candidate selection as my initial recommendation, but my confidence in the candidates was definitely affected based on the new information.', 'instructions_duration': 402783, 'task_duration': 536971, 'engaging': '9', 'difficult': '4', 'pol_orient': '3', 'token': '7MOUSMLL26'}","{'rand_cond_order': [2, 3, 1], 'rand_res_stored': [[0, 0, 1], [0, 1, 1], [0, 0, 0]], 'responses': ['64.99999999994', 11.020408163265307, '74.09090909084', 44.08163265306123, '31.36363636361', 20.816326530612244, '38.63636363633', 14.693877551020408, '60.45454545449', 23.26530612244898, '64.09090909085', 37.95918367346939, '22.27272727271', 66.12244897959184, '33.18181818179', 48.9795918367347], 'rand_pos_candidate': [0, 1]}"
120,9979ae5c-cdac-4687-a995-3acf1bfb7ee5,DemoExperiment,"{'date': '2019_12_19', 'time': '07_33_53', 'age': '29', 'gender': 'male', 'feedback': 'This a good experiment.', 'initial_strategy': 'In my initial recommendation is good. No, I had specific strategy.', 'final_strategy': 'In my final recommendation is fair. No i had any specific strategy.', 'instructions_duration': 871872, 'task_duration': 625927, 'engaging': '5', 'difficult': '6', 'pol_orient': '4', 'token': 'WLNTOS9Y4C'}","{'rand_cond_order': [3, 1, 2], 'rand_res_stored': [[1, 0, 0], [1, 1, 1], [1, 0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 23.26530612244898, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 19.591836734693878, '47.72727272723', 18.367346938775512, '54.99999999995', 12.244897959183675, '54.09090909086', 14.693877551020408, '56.81818181813', 28.16326530612245, '57.72727272722', 29.387755102040817], 'rand_pos_candidate': [1, 0]}"
121,ea0c342f-cfc5-4aca-bba8-291915cee52a,DemoExperiment,"{'date': '2019_12_19', 'time': '10_57_55', 'age': '45', 'gender': 'male', 'feedback': 'none', 'initial_strategy': 'Initially, I gave some significance to the tests', 'final_strategy': 'I took into account the events attended by the locals as well as their interactions with each other', 'instructions_duration': 387826, 'task_duration': 291011, 'engaging': '8', 'difficult': '4', 'pol_orient': '5', 'token': 'XJ99OMDJRL'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[1, 1, 1], [0, 0, 1], [1, 1, 0]], 'responses': ['64.99999999994', 11.020408163265307, '55.90909090904', 74.6938775510204, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '8.63636363636', 113.87755102040816, '7.72727272727', 115.10204081632654, '59.5454545454', 78.36734693877551, '55.90909090904', 72.24489795918367, '40.45454545451', 78.36734693877551, '31.36363636361', 90.61224489795919], 'rand_pos_candidate': [1, 0]}"
122,b872a5f8-42a3-4744-b4f6-cdb226cf360c,DemoExperiment,"{'date': '2019_12_19', 'time': '08_41_49', 'age': '29', 'gender': 'male', 'feedback': 'No comments or feedback', 'initial_strategy': 'I used the information available and tried to make my best judgement', 'final_strategy': 'I used all the information given and tried to make the best judgement as to who would be the best candidate', 'instructions_duration': 295897, 'task_duration': 256656, 'engaging': '7', 'difficult': '3', 'pol_orient': '3', 'token': 'V2VZSXDSUJ'}","{'rand_cond_order': [2, 3, 1], 'rand_res_stored': [[1, 1, 0], [0, 1, 0], [1, 1, 1]], 'responses': ['64.99999999994', 11.020408163265307, '70.45454545448', 50.204081632653065, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '26.81818181816', 58.775510204081634, '34.99999999997', 41.63265306122449, '69.54545454539', 23.26530612244898, '63.18181818176', 45.30612244897959, '24.09090909089', 64.89795918367346, '29.54545454543', 50.204081632653065], 'rand_pos_candidate': [1, 0]}"
123,f27029d1-1df4-44c6-a275-e69122edad21,DemoExperiment,"{'date': '2019_12_19', 'time': '15_49_39', 'age': '20', 'gender': 'female', 'feedback': 'I do not.', 'initial_strategy': 'I based it on the selection tests and which candidate performed better them.', 'final_strategy': 'I took into account what the citizens were in favor of and the previous information from the selection tests.', 'instructions_duration': 312558, 'task_duration': 241106, 'engaging': '8', 'difficult': '3', 'pol_orient': '2', 'token': 'TMQGV5ZMDL'}","{'rand_cond_order': [3, 2, 1], 'rand_res_stored': [[0, 1, 1], [0, 0, 1], [0, 0, 0]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 29.387755102040817, '57.72727272722', 11.020408163265307, '64.09090909085', 28.16326530612245, '41.3636363636', 14.693877551020408, '44.99999999996', 25.714285714285715, '27.72727272725', 28.16326530612245, '33.18181818179', 30.612244897959183], 'rand_pos_candidate': [0, 1]}"
124,440e48f4-2471-4188-abff-b63e6a2e61fa,DemoExperiment,"{'date': '2019_12_19', 'time': '18_56_01', 'age': '41', 'gender': 'female', 'feedback': 'Interesting!', 'initial_strategy': 'Who done better on the test was my main thing I looked at ', 'final_strategy': 'see what the 2 who were interviewed thought.', 'instructions_duration': 756136, 'task_duration': 423708, 'engaging': '7', 'difficult': '2', 'pol_orient': '1', 'token': 'LJU2NP4BV0'}","{'rand_cond_order': [2, 3, 1], 'rand_res_stored': [[0, 1, 1], [1, 0, 0], [1, 1, 1]], 'responses': ['64.99999999994', 11.020408163265307, '73.18181818175', 41.63265306122449, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '32.2727272727', 44.08163265306123, '34.99999999997', 29.387755102040817, '64.99999999994', 41.63265306122449, '69.54545454539', 45.30612244897959, '14.99999999999', 56.3265306122449, '16.81818181817', 46.53061224489796], 'rand_pos_candidate': [1, 0]}"
125,c606014e-ded5-45ce-9d45-c8eed6a3a9a3,DemoExperiment,"{'date': '2019_12_19', 'time': '18_56_55', 'age': '42', 'gender': 'female', 'feedback': 'no', 'initial_strategy': 'I gave the edge to the person that had 2 out of 3 test recommendations', 'final_strategy': 'I looked for something from the likely voters that would lessen my confidence in my initial choice. ', 'instructions_duration': 539725, 'task_duration': 575908, 'engaging': '9', 'difficult': '2', 'pol_orient': '4', 'token': 'QSAJQ9OQL9'}","{'rand_cond_order': [2, 1, 3], 'rand_res_stored': [[0, 1, 0], [0, 0, 0], [1, 0, 1]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 60, '35.90909090906', 29.387755102040817, '35.90909090906', 11.020408163265307, '13.18181818181', 90.61224489795919, '17.72727272726', 72.24489795918367, '68.6363636363', 29.387755102040817, '68.6363636363', 60], 'rand_pos_candidate': [0, 1]}"
